JacksMask,Aces,Tens,AttachedTens,TenKingSmall,WinProb
11,1,0,0,0,0.0000
10,0,0,0,0,0.0000
5,1,1,0,0,0.0000
0,0,2,0,0,0.0000
2,1,1,0,0,0.0000
0,2,1,1,0,0.0000
2,2,2,1,0,0.0000
10,1,1,0,0,0.0000
9,2,2,1,1,0.4500
11,1,2,0,0,0.4600
0,3,1,0,0,0.0200
3,1,2,0,1,0.0000
11,0,3,0,0,0.0000
4,0,0,0,0,0.0000
8,1,1,1,0,0.0000
9,2,1,1,0,0.0200
6,1,1,0,0,0.0000
1,2,0,0,0,0.0000
0,1,0,0,0,0.0000
6,2,1,1,0,0.1200
8,2,1,0,0,0.0100
7,0,0,0,0,0.0000
4,0,2,0,1,0.0000
2,2,1,0,0,0.0000
8,3,3,2,0,0.8000
9,1,2,0,0,0.0000
0,0,2,0,1,0.0000
3,1,2,0,0,0.0100
6,1,0,0,0,0.0000
12,0,1,0,1,0.0000
2,1,1,0,0,0.0000
4,0,1,0,0,0.0000
6,0,0,0,0,0.0000
8,3,1,1,0,0.2600
3,1,1,0,0,0.0000
12,2,1,1,0,0.1300
4,0,2,0,0,0.0000
5,1,1,0,0,0.0000
2,2,0,0,0,0.0000
4,1,2,1,1,0.0000
4,1,1,0,0,0.0000
4,2,1,1,1,0.0100
0,1,0,0,0,0.0000
3,0,3,0,0,0.0000
0,0,1,0,1,0.0000
4,1,2,1,0,0.0000
8,3,1,1,0,0.5200
0,2,3,2,1,0.0000
0,2,3,2,0,0.0000
0,2,1,1,0,0.0000
7,2,1,0,0,0.0100
7,1,1,0,0,0.1700
8,2,2,1,1,0.0900
6,0,2,0,1,0.0000
7,1,0,0,0,0.0000
8,1,3,1,1,0.0000
2,1,1,0,1,0.0000
0,1,1,1,1,0.0000
4,2,2,2,0,0.0000
6,1,1,0,0,0.0000
0,1,1,1,1,0.0000
1,1,2,0,1,0.0000
2,2,0,0,0,0.0000
4,1,2,0,0,0.0000
4,0,2,0,0,0.0000
2,1,0,0,0,0.0000
4,0,0,0,0,0.0000
5,1,2,1,0,0.0100
8,0,2,0,1,0.0000
12,0,2,0,1,0.0000
0,2,2,2,0,0.0000
9,2,0,0,0,0.0900
2,2,0,0,0,0.0000
10,1,3,0,1,0.0200
9,3,2,2,0,1.0000
9,0,1,0,0,0.0000
0,0,1,0,0,0.0000
0,0,2,0,1,0.0000
7,1,1,0,0,0.0000
11,1,0,0,0,0.0000
14,0,1,0,0,0.0000
2,1,2,1,0,0.0000
10,2,1,1,1,0.6100
0,2,1,0,0,0.0000
11,2,1,1,0,0.5000
3,0,2,0,0,0.0000
13,0,2,0,0,0.0000
9,2,1,1,0,0.0800
1,1,0,0,0,0.0000
0,2,0,0,0,0.0000
4,1,1,0,0,0.0000
13,0,2,0,0,0.0000
0,0,2,0,0,0.0000
0,2,1,0,0,0.0000
4,1,2,0,1,0.0000
8,2,2,2,0,0.0600
2,1,3,1,0,0.0000
1,1,1,0,1,0.0000
8,1,1,0,1,0.0000
8,1,0,0,0,0.0000
0,0,1,0,0,0.0000
4,1,0,0,0,0.0000
8,1,0,0,0,0.0000
9,1,1,0,0,0.0000
4,2,1,1,0,0.0000
1,1,2,1,1,0.0000
7,1,3,1,0,0.2500
1,1,2,1,1,0.0000
8,3,1,1,0,0.3300
11,0,0,0,0,0.0000
9,2,2,1,0,0.2200
14,1,2,0,0,0.1100
0,2,2,0,0,0.0000
0,2,1,0,0,0.0000
12,0,1,0,0,0.0000
5,1,3,1,0,0.0000
8,2,2,1,0,0.0600
0,2,2,1,1,0.0000
4,1,1,0,0,0.0000
9,2,1,0,0,0.2200
8,2,2,1,0,0.0500
1,1,0,0,0,0.0000
2,1,2,0,0,0.0000
0,1,2,0,1,0.0000
6,3,2,2,0,0.9900
4,4,0,0,0,0.4300
4,1,2,0,0,0.0000
12,2,0,0,0,0.0000
7,0,1,0,0,0.0000
9,2,1,1,0,0.0700
4,1,1,0,0,0.0000
8,1,2,1,0,0.0000
10,0,2,0,0,0.0000
1,0,2,0,0,0.0000
0,1,2,1,0,0.0000
12,2,1,1,0,0.2800
0,1,2,0,1,0.0000
1,1,2,1,0,0.0000
4,1,0,0,0,0.0000
1,1,0,0,0,0.0000
4,1,1,1,1,0.0000
2,3,0,0,0,0.0100
2,1,2,0,1,0.0000
3,0,2,0,0,0.0000
8,2,0,0,0,0.0000
8,1,2,0,0,0.0000
12,1,0,0,0,0.0000
12,0,1,0,0,0.0000
1,1,3,1,0,0.0000
8,2,1,0,1,0.0800
2,1,1,1,0,0.0000
2,1,1,1,0,0.0000
2,1,3,1,1,0.0000
5,1,1,1,0,0.0000
5,1,0,0,0,0.0000
1,1,1,0,0,0.0000
4,1,1,0,0,0.0000
2,2,1,0,0,0.0000
11,1,1,0,0,0.0200
0,0,1,0,0,0.0000
8,3,1,1,0,0.2700
1,1,2,1,0,0.0000
2,0,1,0,0,0.0000
12,1,3,1,0,0.0600
10,1,0,0,0,0.0100
5,0,1,0,0,0.0000
8,1,1,0,1,0.0000
2,1,2,0,1,0.0000
8,2,1,0,1,0.0800
14,2,1,0,0,0.0800
2,1,1,0,0,0.0000
12,0,1,0,0,0.0000
8,2,1,0,0,0.0000
2,2,0,0,0,0.0000
0,3,1,0,1,0.0100
8,2,2,2,0,0.0900
1,2,1,1,0,0.0000
0,3,3,2,0,0.0500
2,2,2,1,0,0.0100
11,2,2,1,0,0.4500
6,1,2,1,0,0.0000
3,2,1,1,0,0.7300
0,1,1,0,1,0.0000
12,1,0,0,0,0.0000
1,1,2,1,1,0.0000
5,2,0,0,0,0.0000
9,1,2,1,0,0.0000
0,1,1,0,1,0.0000
0,2,1,1,1,0.0000
4,2,0,0,0,0.0000
4,1,2,0,0,0.0000
9,3,1,1,1,1.0000
0,0,1,0,0,0.0000
15,1,2,1,0,0.7200
9,1,0,0,0,0.0000
0,3,0,0,0,0.0000
0,1,2,0,1,0.0000
0,0,3,0,0,0.0000
9,1,1,0,0,0.1800
4,1,2,1,1,0.0000
0,1,2,1,0,0.0000
6,1,1,0,0,0.0000
0,2,1,1,0,0.0000
2,1,2,1,1,0.0000
0,0,3,0,0,0.0000
4,2,1,0,1,0.0100
10,0,3,0,0,0.0000
7,0,2,0,1,0.0600
6,1,0,0,0,0.0000
2,2,2,1,0,0.0000
1,2,2,1,0,0.0000
8,1,1,1,1,0.0000
1,1,0,0,0,0.0000
14,0,1,0,0,0.0000
12,0,3,0,0,0.0000
6,1,2,0,2,0.0800
8,2,2,0,0,0.0200
1,3,1,1,0,0.0800
6,2,2,1,0,0.1300
2,3,0,0,0,0.0200
10,0,2,0,0,0.0000
7,0,2,0,0,0.0000
0,2,1,1,1,0.0000
10,0,1,0,1,0.0000
5,0,2,0,1,0.0000
8,1,0,0,0,0.0000
1,2,1,1,0,0.0000
2,0,2,0,0,0.0000
8,1,1,1,0,0.0000
1,4,1,1,0,0.6500
4,1,1,0,0,0.0000
4,3,0,0,0,0.0400
4,2,0,0,0,0.0000
0,1,0,0,0,0.0000
0,2,2,1,0,0.0000
10,1,2,0,0,0.0000
0,2,1,0,0,0.0100
3,1,1,0,0,0.0000
0,1,2,0,0,0.0000
1,2,1,0,0,0.0000
8,0,2,0,0,0.0000
12,1,3,1,0,0.0800
13,0,4,0,0,0.0000
1,2,2,0,1,0.0300
1,1,1,0,0,0.0000
10,2,0,0,0,0.2100
5,0,0,0,0,0.0000
0,0,2,0,0,0.0000
3,0,2,0,1,0.0000
1,4,0,0,0,0.3000
10,1,2,0,0,0.0400
4,1,2,0,0,0.0000
10,0,1,0,1,0.0200
0,1,1,1,1,0.0000
2,1,1,0,0,0.0000
6,0,1,0,0,0.0000
0,1,2,1,0,0.0000
4,2,3,1,0,0.0400
8,0,0,0,0,0.0000
1,1,2,1,1,0.0000
4,0,3,0,0,0.0000
9,1,4,1,0,0.0500
9,1,2,1,0,0.0100
12,0,0,0,0,0.0000
5,2,0,0,0,0.0000
2,0,1,0,0,0.0000
8,3,0,0,0,0.0700
2,1,1,0,0,0.0000
10,1,1,0,0,0.0000
1,0,1,0,0,0.0000
4,2,0,0,0,0.0000
8,1,3,1,0,0.0000
3,0,1,0,0,0.0000
1,0,1,0,1,0.0000
8,3,1,1,0,0.1700
8,2,1,1,1,0.0700
10,1,1,1,1,0.0200
0,0,2,0,0,0.0000
6,1,2,1,1,0.1900
10,2,2,0,0,0.1900
0,2,0,0,0,0.0000
1,1,1,0,0,0.0000
4,2,1,0,0,0.0000
0,1,1,0,0,0.0000
4,1,0,0,0,0.0000
10,2,2,2,0,0.7500
4,2,1,0,0,0.0000
5,1,0,0,0,0.0000
10,3,1,0,0,0.6500
12,0,0,0,0,0.0000
10,2,2,1,0,0.1800
0,3,0,0,0,0.0000
2,2,1,0,0,0.0000
1,2,2,1,0,0.0000
6,2,2,1,1,0.4900
4,1,3,1,1,0.0000
0,0,2,0,0,0.0000
10,1,1,0,0,0.0000
8,2,2,1,1,0.0700
8,0,1,0,0,0.0000
10,0,2,0,1,0.0100
0,1,2,0,1,0.0000
8,1,1,1,0,0.0000
0,2,2,1,0,0.0000
1,0,1,0,0,0.0000
2,1,1,0,0,0.0000
8,2,1,1,0,0.0300
8,2,3,1,0,0.0700
8,0,3,0,0,0.0000
7,1,2,1,0,0.0000
9,1,3,1,0,0.0000
0,0,1,0,0,0.0000
0,2,0,0,0,0.0000
1,2,0,0,0,0.0000
7,1,0,0,0,0.0000
0,0,2,0,1,0.0000
5,0,1,0,0,0.0000
9,0,0,0,0,0.0000
8,1,1,0,0,0.0000
10,1,2,1,0,0.0100
4,0,2,0,0,0.0000
9,1,1,0,0,0.0000
12,2,2,2,0,0.9300
4,1,0,0,0,0.0000
8,3,1,1,0,0.2600
9,1,2,0,0,0.0000
1,1,0,0,0,0.0000
2,3,1,1,0,0.0500
13,2,2,1,0,1.0000
1,2,2,1,0,0.0100
1,0,1,0,1,0.0000
0,1,1,0,0,0.0000
9,1,0,0,0,0.0000
0,1,1,0,0,0.0000
9,0,1,0,1,0.0000
1,2,2,1,1,0.0000
12,2,0,0,0,0.4200
10,2,1,0,0,0.0700
10,1,2,1,0,0.0000
1,2,1,1,0,0.0000
8,1,3,0,0,0.0000
2,0,0,0,0,0.0000
13,0,1,0,0,0.0000
8,1,2,0,0,0.0000
4,3,1,1,0,0.0900
8,1,2,0,0,0.0000
11,0,0,0,0,0.0000
4,4,0,0,0,0.4500
0,1,0,0,0,0.0000
8,2,1,0,0,0.0100
3,2,0,0,0,0.0000
0,2,2,1,1,0.0100
0,1,1,0,0,0.0000
8,2,1,0,0,0.0000
8,3,1,1,0,0.2100
8,1,0,0,0,0.0000
2,2,1,0,0,0.0000
5,2,0,0,0,0.0000
2,1,0,0,0,0.0000
5,0,1,0,0,0.0000
2,0,2,0,1,0.0000
15,1,2,0,0,0.0200
6,1,2,1,1,0.4400
4,1,2,1,0,0.0000
4,3,0,0,0,0.0400
0,3,1,0,0,0.0400
2,2,2,1,1,0.0000
3,0,1,0,0,0.0000
10,0,2,0,0,0.0000
13,1,0,0,0,0.2600
6,1,1,0,0,0.0000
3,1,0,0,0,0.0000
3,2,2,2,0,0.6100
4,3,0,0,0,0.0100
15,1,1,0,0,0.0100
4,1,1,0,1,0.0000
1,0,3,0,0,0.0000
0,0,1,0,1,0.0000
0,1,3,1,1,0.0000
10,0,2,0,0,0.0000
10,1,1,1,0,0.0000
4,2,0,0,0,0.0000
10,0,0,0,0,0.0000
9,2,2,1,1,0.6700
2,2,0,0,0,0.0000
9,1,2,1,1,0.2100
11,1,1,0,0,0.0100
8,2,1,1,0,0.0000
6,0,2,0,0,0.0000
15,0,1,0,1,0.3400
8,0,3,0,1,0.0000
11,1,0,0,0,0.0000
9,2,2,1,0,0.2400
0,3,2,2,0,0.0900
4,0,0,0,0,0.0000
2,1,1,1,0,0.0000
0,2,3,1,0,0.0200
0,1,1,0,1,0.0000
14,2,0,0,0,0.0100
0,4,1,1,0,0.4600
12,2,2,1,1,0.7900
0,3,2,2,1,0.0000
5,1,0,0,0,0.0000
11,1,1,0,0,0.3500
0,1,1,0,0,0.0000
6,1,2,0,0,0.0000
9,0,1,0,0,0.0000
0,1,3,1,0,0.0000
7,2,1,0,0,0.0100
1,1,3,1,1,0.0000
0,1,0,0,0,0.0000
2,0,2,0,1,0.0000
3,2,1,0,0,0.0400
13,2,3,2,1,1.0000
5,1,1,0,1,0.0000
12,1,3,1,1,0.1800
0,0,3,0,1,0.0000
12,1,1,0,0,0.0200
0,1,0,0,0,0.0000
2,1,0,0,0,0.0000
0,2,1,0,1,0.0000
1,2,3,2,0,0.0200
8,1,2,1,0,0.0000
4,1,1,1,0,0.0000
3,0,2,0,0,0.0000
4,2,2,2,0,0.0400
0,2,2,1,1,0.0000
5,1,2,0,0,0.0000
1,2,1,0,0,0.0000
10,1,3,1,0,0.0100
0,3,2,2,0,0.1500
12,1,1,1,0,0.0100
2,2,2,1,0,0.0100
0,2,1,1,0,0.0000
1,3,2,2,0,0.2100
4,2,1,1,0,0.0000
4,0,3,0,1,0.0000
8,1,1,1,0,0.0000
8,1,1,0,1,0.0000
7,1,1,0,0,0.0000
7,1,1,0,1,0.1000
1,0,3,0,0,0.0000
2,3,2,2,0,0.2900
1,3,0,0,0,0.0100
4,0,3,0,0,0.0000
10,1,1,0,1,0.0700
1,1,1,0,0,0.0000
1,1,3,1,0,0.0000
12,1,1,0,0,0.0000
2,1,3,0,0,0.0000
0,1,1,0,0,0.0000
12,1,2,1,0,0.0700
6,1,2,0,0,0.0000
1,2,1,0,0,0.0000
2,2,1,1,0,0.0000
12,0,2,0,1,0.0000
4,1,1,0,0,0.0000
8,1,1,0,1,0.0000
0,0,1,0,0,0.0000
3,2,0,0,0,0.0000
10,1,0,0,0,0.0000
2,2,2,1,1,0.0100
1,1,1,0,0,0.0000
0,1,3,1,1,0.0000
2,2,1,1,0,0.0000
0,0,1,0,0,0.0000
2,1,1,1,0,0.0000
8,2,1,0,1,0.0000
3,1,1,0,0,0.0000
12,2,2,1,1,0.8200
2,2,1,1,0,0.0000
2,0,1,0,0,0.0000
2,2,1,0,1,0.0000
1,0,3,0,1,0.0000
0,2,1,0,0,0.0000
1,4,0,0,0,0.2400
3,2,1,1,0,0.0100
9,2,1,0,0,0.2700
0,2,2,1,0,0.0000
0,2,0,0,0,0.0000
0,0,3,0,0,0.0000
4,1,3,1,0,0.0000
0,1,1,0,0,0.0000
8,0,3,0,1,0.0000
14,2,2,1,0,0.5400
2,1,3,1,0,0.0000
15,1,0,0,0,0.3300
12,0,1,0,0,0.0000
4,0,0,0,0,0.0000
1,1,2,1,1,0.0000
0,1,1,1,0,0.0000
2,1,1,1,0,0.0000
1,0,2,0,1,0.0000
4,1,0,0,0,0.0000
0,2,3,2,0,0.0000
0,2,1,0,1,0.0000
9,0,1,0,0,0.0000
0,3,2,1,1,0.0000
6,2,0,0,0,0.0900
10,1,1,0,0,0.0400
0,2,0,0,0,0.0000
9,2,1,1,0,0.8400
0,1,1,0,0,0.0000
2,1,1,1,0,0.0000
0,2,2,1,2,0.0000
0,0,1,0,0,0.0000
4,2,2,1,0,0.0000
0,0,3,0,1,0.0000
2,0,2,0,0,0.0000
1,1,2,0,0,0.0000
3,1,1,0,1,0.0000
4,1,0,0,0,0.0000
5,0,1,0,1,0.0000
8,0,1,0,1,0.0000
1,1,2,0,1,0.0000
4,1,2,1,1,0.0000
4,0,1,0,1,0.0000
0,2,1,0,0,0.0000
14,1,2,0,0,0.2000
13,1,1,0,0,0.0000
4,2,1,0,0,0.0000
2,0,2,0,2,0.0000
10,0,3,0,1,0.0200
6,1,2,0,0,0.0000
10,1,1,0,0,0.0000
7,0,1,0,0,0.0000
9,2,2,1,0,0.6200
1,1,1,0,0,0.0000
12,1,2,1,0,0.0400
12,0,2,0,1,0.0000
0,1,1,0,0,0.0000
10,0,1,0,0,0.0000
10,0,0,0,0,0.0000
0,0,2,0,0,0.0000
1,2,3,1,0,0.0000
1,0,2,0,0,0.0000
0,0,1,0,1,0.0000
2,1,1,0,0,0.0000
2,2,1,1,0,0.0000
4,1,2,0,1,0.0000
8,1,2,0,0,0.0000
9,1,2,1,0,0.2400
0,2,1,0,0,0.0000
0,0,1,0,1,0.0000
1,1,2,1,0,0.0000
0,0,1,0,0,0.0000
0,2,2,2,0,0.0000
4,1,2,0,1,0.0000
8,1,1,0,0,0.0000
13,1,0,0,0,0.0300
0,2,2,1,1,0.0000
9,1,0,0,0,0.0000
0,2,1,1,0,0.0000
0,1,2,0,1,0.0000
4,1,1,0,0,0.0000
5,1,2,0,0,0.0000
0,0,2,0,0,0.0000
8,2,0,0,0,0.0000
0,0,2,0,1,0.0000
0,2,0,0,0,0.0000
10,0,1,0,1,0.0000
1,1,1,0,1,0.0000
10,1,1,1,0,0.0300
2,0,1,0,1,0.0000
1,2,1,0,0,0.0000
1,2,1,1,0,0.0000
2,1,1,0,0,0.0000
1,2,2,0,1,0.0200
5,2,0,0,0,0.0000
13,1,1,0,0,0.0200
6,1,0,0,0,0.0000
4,1,1,1,1,0.0000
0,3,1,1,0,0.0000
12,1,2,1,1,0.1100
9,1,1,1,0,0.0100
0,1,3,1,1,0.0000
2,0,1,0,0,0.0000
0,1,2,1,1,0.0000
13,0,1,0,0,0.0000
10,1,2,0,0,0.0200
9,1,1,0,0,0.3400
8,1,1,0,1,0.0000
8,2,2,2,0,0.1700
4,2,2,1,0,0.0100
0,0,3,0,0,0.0000
10,2,1,1,0,0.2800
8,2,1,0,1,0.0200
1,2,2,1,1,0.0100
4,1,2,1,0,0.0000
13,0,2,0,1,0.0100
2,1,2,0,0,0.0000
2,1,1,0,0,0.0000
0,0,3,0,1,0.0000
8,1,0,0,0,0.0000
4,2,1,1,0,0.0000
4,0,2,0,0,0.0000
4,1,1,0,0,0.0000
0,0,2,0,0,0.0000
5,2,1,0,0,0.0000
10,2,2,1,0,0.7200
8,2,0,0,0,0.0000
6,0,2,0,1,0.0000
3,1,0,0,0,0.0000
9,1,2,0,0,0.0100
10,0,0,0,0,0.0000
10,2,0,0,0,0.0000
10,0,1,0,0,0.0000
12,1,0,0,0,0.1300
9,2,0,0,0,0.1100
0,3,1,1,0,0.0200
9,1,0,0,0,0.0000
0,1,1,0,0,0.0000
5,1,1,0,0,0.0000
2,3,1,1,0,0.0800
0,0,2,0,2,0.0000
1,2,1,1,0,0.0000
2,1,2,1,1,0.0000
2,1,1,0,0,0.0000
1,2,0,0,0,0.0000
6,1,2,1,1,0.0800
4,1,2,1,1,0.0000
4,2,2,0,0,0.0000
4,2,0,0,0,0.0000
7,1,0,0,0,0.0000
4,1,3,0,0,0.0000
4,1,2,0,1,0.0000
8,1,2,1,0,0.0000
4,3,2,2,1,0.2200
4,0,3,0,1,0.0000
8,2,1,0,1,0.0100
1,1,1,0,1,0.0000
0,2,1,0,0,0.0000
0,2,1,1,1,0.0000
4,2,2,1,2,0.0500
4,1,1,0,0,0.0000
8,0,0,0,0,0.0000
4,2,1,1,0,0.0000
2,1,1,0,0,0.0000
1,1,1,0,0,0.0000
4,1,1,0,0,0.0000
0,1,2,0,0,0.0000
4,4,1,1,1,0.6000
1,3,0,0,0,0.0300
6,1,0,0,0,0.0000
0,1,1,0,0,0.0000
10,1,1,0,0,0.0200
8,1,2,1,1,0.0000
1,2,1,1,0,0.0000
4,1,0,0,0,0.0000
13,1,2,0,0,0.0800
12,1,2,1,0,0.0000
1,1,1,0,1,0.0000
9,1,1,0,0,0.0000
0,2,2,1,0,0.0000
14,2,1,0,0,0.5300
6,1,1,0,0,0.0000
0,0,3,0,1,0.0000
1,2,2,2,0,0.0000
8,0,2,0,0,0.0000
7,1,0,0,0,0.0000
4,2,2,1,1,0.0200
8,1,3,0,0,0.0000
2,1,1,0,0,0.0000
1,1,2,1,0,0.0000
9,0,1,0,1,0.0000
8,1,2,1,0,0.0000
4,2,2,1,0,0.0100
4,2,1,1,1,0.0000
1,1,2,0,1,0.0000
2,1,1,0,1,0.0000
1,1,1,0,0,0.0000
8,1,1,0,1,0.0000
1,2,1,0,0,0.0000
6,0,3,0,0,0.0000
9,3,0,0,0,0.9100
0,1,3,1,1,0.0000
12,2,0,0,0,0.0500
8,1,2,1,0,0.0000
4,2,0,0,0,0.0000
11,1,2,1,0,0.9200
6,1,2,0,1,0.0100
1,2,1,0,0,0.0000
0,4,1,1,0,0.2800
6,1,0,0,0,0.0000
8,1,1,0,0,0.0000
5,1,1,1,0,0.0000
3,0,1,0,0,0.0000
1,2,1,1,1,0.0000
5,1,1,0,1,0.0000
4,1,0,0,0,0.0000
0,1,1,0,0,0.0000
12,1,4,1,1,0.0900
8,1,1,0,1,0.0000
0,1,2,0,0,0.0000
1,1,2,0,0,0.0000
7,3,1,1,0,1.0000
9,0,0,0,0,0.0000
9,2,1,1,0,0.1000
0,1,1,1,1,0.0000
2,2,1,1,0,0.0000
11,1,1,1,0,0.0200
15,1,1,1,0,0.2200
13,1,1,1,0,0.0000
0,1,2,0,0,0.0000
8,2,1,0,0,0.0200
15,0,2,0,0,0.0200
14,1,0,0,0,0.0000
6,1,2,0,0,0.0000
10,3,0,0,0,0.4100
0,1,2,0,1,0.0000
0,2,1,0,1,0.0000
2,1,3,1,1,0.0000
2,1,1,0,1,0.0000
0,1,1,0,1,0.0000
5,1,0,0,0,0.0000
8,1,1,1,1,0.0200
4,1,2,0,0,0.0000
11,1,2,1,0,0.0200
0,1,1,1,0,0.0000
0,2,0,0,0,0.0000
4,1,0,0,0,0.0000
8,1,1,0,0,0.0000
8,1,2,1,1,0.0000
0,1,0,0,0,0.0000
5,0,3,0,2,0.0000
2,2,0,0,0,0.0000
10,0,1,0,0,0.0000
9,1,2,1,0,0.0000
0,1,3,1,0,0.0000
10,1,1,0,0,0.0200
6,1,2,0,1,0.0100
10,2,0,0,0,0.0800
2,1,1,0,0,0.0000
9,0,1,0,0,0.0000
0,2,2,0,0,0.0000
12,2,2,0,0,0.1300
12,1,3,1,0,0.1600
8,0,2,0,0,0.0000
5,1,2,0,0,0.0000
2,1,0,0,0,0.0000
5,1,0,0,0,0.0000
4,2,1,0,0,0.0000
11,1,1,0,0,0.0000
4,2,2,2,1,0.0700
0,0,0,0,0,0.0000
8,3,1,1,0,0.2600
0,1,3,1,0,0.0000
9,0,1,0,0,0.0000
0,0,3,0,0,0.0000
1,0,2,0,0,0.0000
0,0,1,0,0,0.0000
1,1,1,1,0,0.0000
2,0,1,0,0,0.0000
2,1,1,0,0,0.0000
4,1,2,0,0,0.0000
10,2,2,0,0,0.0500
13,1,1,1,0,0.2700
1,1,2,1,1,0.0000
0,1,2,1,0,0.0000
5,1,1,0,0,0.0000
0,1,2,0,0,0.0000
0,3,2,2,0,0.0300
8,1,1,0,0,0.0000
12,0,0,0,0,0.0000
7,1,1,0,0,0.0000
8,1,2,1,0,0.0000
4,1,2,0,1,0.0000
8,0,2,0,0,0.0000
4,2,0,0,0,0.0000
2,1,1,0,0,0.0000
2,1,2,1,0,0.0000
7,2,0,0,0,0.0500
0,2,1,0,0,0.0000
12,0,2,0,0,0.0000
13,0,2,0,0,0.0000
4,0,1,0,0,0.0000
6,2,1,0,0,0.0600
8,2,1,1,0,0.0000
0,1,1,0,0,0.0000
8,2,2,0,0,0.0100
2,1,1,0,1,0.0000
8,0,2,0,1,0.0000
2,1,1,0,0,0.0000
0,1,1,0,1,0.0000
1,2,2,0,1,0.0000
0,2,3,1,0,0.0200
2,1,3,1,0,0.0000
0,2,2,1,1,0.0000
0,1,1,0,0,0.0000
12,0,0,0,0,0.0000
0,2,1,0,0,0.0000
2,2,0,0,0,0.0000
1,1,1,0,0,0.0000
8,3,1,1,0,0.2900
8,1,0,0,0,0.0000
0,2,1,1,0,0.0000
12,4,0,0,0,0.9900
4,0,2,0,1,0.0000
10,1,0,0,0,0.0000
11,0,1,0,0,0.0000
5,1,1,0,1,0.0200
0,0,1,0,0,0.0000
0,3,2,1,1,0.0000
3,1,2,0,0,0.0000
4,2,1,1,0,0.0000
8,1,1,0,0,0.0000
0,1,1,0,0,0.0000
5,0,1,0,0,0.0000
0,1,1,0,0,0.0000
13,2,1,1,0,0.6200
10,2,0,0,0,0.0100
0,2,4,2,0,0.0200
0,3,3,2,0,0.1700
6,2,1,0,0,0.0900
0,2,3,1,0,0.0000
2,1,1,0,0,0.0000
4,3,1,1,1,0.1900
1,1,2,0,1,0.0000
0,1,3,1,0,0.0000
9,0,1,0,0,0.0000
0,2,0,0,0,0.0000
15,2,1,0,0,0.4100
8,1,3,1,0,0.0000
1,3,0,0,0,0.0300
0,2,0,0,0,0.0000
0,1,2,1,0,0.0000
9,2,0,0,0,0.0000
1,3,1,0,0,0.0300
1,1,0,0,0,0.0000
6,1,0,0,0,0.0000
11,0,1,0,0,0.0000
9,1,1,0,0,0.3300
0,2,1,0,0,0.0000
7,1,1,0,1,0.2000
10,1,0,0,0,0.0000
2,1,2,1,0,0.0000
8,3,0,0,0,0.0500
0,1,1,1,1,0.0000
8,3,2,2,0,0.6500
6,0,1,0,1,0.0000
4,0,2,0,1,0.0000
11,0,0,0,0,0.0000
8,0,3,0,1,0.0000
14,1,1,0,0,0.0000
4,1,1,0,1,0.0000
8,2,2,1,0,0.0100
2,1,2,1,1,0.0000
8,1,2,0,0,0.0000
0,1,2,0,0,0.0000
4,2,2,1,1,0.0300
3,2,0,0,0,0.0000
4,2,1,0,0,0.0000
4,0,1,0,0,0.0000
8,1,1,0,0,0.0000
10,1,2,0,1,0.0300
14,1,1,0,0,0.0000
0,0,1,0,0,0.0000
0,0,0,0,0,0.0000
6,1,1,0,1,0.0400
12,0,2,0,0,0.0000
4,1,1,0,1,0.0000
9,1,1,0,1,0.0200
3,0,1,0,1,0.0300
5,1,0,0,0,0.0000
13,1,1,0,0,0.0000
0,2,1,1,1,0.0000
4,0,2,0,1,0.0000
13,3,1,0,0,1.0000
2,1,1,0,0,0.0000
1,2,4,2,0,0.0600
4,1,2,0,0,0.0000
0,2,2,1,1,0.0000
0,0,3,0,1,0.0000
0,0,1,0,0,0.0000
5,0,0,0,0,0.0000
3,1,2,1,0,0.0000
4,1,0,0,0,0.0000
9,3,1,0,0,0.4600
2,1,0,0,0,0.0000
1,0,3,0,0,0.0000
0,3,1,1,0,0.0100
10,3,1,1,0,0.8100
4,1,0,0,0,0.0000
2,2,1,0,0,0.0000
4,1,1,0,1,0.0000
6,2,0,0,0,0.0100
0,3,2,2,0,0.0200
3,1,1,0,0,0.0000
0,2,0,0,0,0.0000
6,3,2,2,0,0.9800
12,0,1,0,0,0.0000
12,1,3,1,1,0.3500
1,1,0,0,0,0.0000
0,1,2,0,0,0.0000
4,1,0,0,0,0.0000
5,2,1,0,0,0.0000
8,0,2,0,0,0.0000
0,1,0,0,0,0.0000
1,1,1,0,1,0.0000
10,1,2,0,1,0.0000
12,1,2,1,0,0.0100
6,2,0,0,0,0.0100
9,2,2,1,0,0.4300
2,1,0,0,0,0.0000
8,1,2,1,0,0.0000
8,1,0,0,0,0.0000
2,1,1,1,0,0.0000
0,1,1,0,0,0.0000
4,1,0,0,0,0.0000
4,2,0,0,0,0.0000
14,0,2,0,0,0.0100
0,2,2,0,1,0.0000
2,2,1,1,1,0.0000
8,1,0,0,0,0.0000
10,1,2,1,0,0.0900
2,0,1,0,0,0.0000
0,2,1,1,0,0.0000
6,0,1,0,0,0.0000
9,1,2,1,0,0.0000
2,1,1,0,1,0.0000
6,1,1,0,0,0.0000
9,0,1,0,0,0.0000
0,1,2,1,1,0.0000
2,3,2,2,1,0.0900
0,1,2,0,0,0.0000
1,0,1,0,0,0.0000
1,2,2,1,0,0.0000
1,2,1,0,0,0.0000
0,1,0,0,0,0.0000
14,1,1,0,0,0.1500
6,0,2,0,1,0.0200
